Settings === Total time = 5000, Number of Nodes = 27, Speed = 20
Time	 Node	 Pos_X	 Pos_Y
1565 	 16 	 13880 	 13800
1565 	 17 	 13800 	 11320
1565 	 18 	 16120 	 4200
1565 	 19 	 16200 	 6680
1565 	 20 	 18680 	 9000
1565 	 21 	 16280 	 11400
1565 	 22 	 18600 	 12520
1565 	 23 	 16280 	 16200
1565 	 24 	 22280 	 1800
1565 	 25 	 21000 	 3080
1565 	 26 	 22280 	 13800
1565 	 27 	 23400 	 12520
1566 	 1 	 2500 	 6600
1566 	 2 	 6600 	 6500
1566 	 3 	 4300 	 4200
1566 	 4 	 1800 	 4100
1566 	 5 	 1900 	 1800
1566 	 6 	 1800 	 10700
1566 	 7 	 4100 	 16200
1566 	 8 	 4200 	 14500
1566 	 9 	 8900 	 11400
1566 	 10 	 6600 	 11300
1566 	 11 	 6500 	 9000
1566 	 12 	 11400 	 12500
1566 	 13 	 9100 	 16800
1566 	 14 	 6600 	 15700
1566 	 15 	 8900 	 13800
1566 	 16 	 13900 	 13800
1566 	 17 	 13800 	 11300
1566 	 18 	 16100 	 4200
1566 	 19 	 16200 	 6700
1566 	 20 	 18700 	 9000
1566 	 21 	 16300 	 11400
1566 	 22 	 18600 	 12500
1566 	 23 	 16300 	 16200
1566 	 24 	 22300 	 1800
1566 	 25 	 21000 	 3100
1566 	 26 	 22300 	 13800
1566 	 27 	 23400 	 12500
1567 	 1 	 2520 	 6600
1567 	 2 	 6600 	 6480
1567 	 3 	 4320 	 4200
1567 	 4 	 1800 	 4080
1567 	 5 	 1920 	 1800
1567 	 6 	 1800 	 10680
1567 	 7 	 4080 	 16200
1567 	 8 	 4200 	 14520
1567 	 9 	 8880 	 11400
1567 	 10 	 6600 	 11280
1567 	 11 	 6480 	 9000
1567 	 12 	 11400 	 12480
1567 	 13 	 9120 	 16800
1567 	 14 	 6600 	 15720
1567 	 15 	 8880 	 13800
1567 	 16 	 13920 	 13800
1567 	 17 	 13800 	 11280
1567 	 18 	 16080 	 4200
1567 	 19 	 16200 	 6720
1567 	 20 	 18720 	 9000
1567 	 21 	 16320 	 11400
1567 	 22 	 18600 	 12480
1567 	 23 	 16320 	 16200
1567 	 24 	 22320 	 1800
1567 	 25 	 21000 	 3120
1567 	 26 	 22320 	 13800
1567 	 27 	 23400 	 12480
1568 	 1 	 2540 	 6600
1568 	 2 	 6600 	 6460
1568 	 3 	 4340 	 4200
1568 	 4 	 1800 	 4060
1568 	 5 	 1940 	 1800
1568 	 6 	 1800 	 10660
1568 	 7 	 4060 	 16200
1568 	 8 	 4200 	 14540
1568 	 9 	 8860 	 11400
1568 	 10 	 6600 	 11260
1568 	 11 	 6460 	 9000
1568 	 12 	 11400 	 12460
1568 	 13 	 9140 	 16800
1568 	 14 	 6600 	 15740
1568 	 15 	 8860 	 13800
1568 	 16 	 13940 	 13800
1568 	 17 	 13800 	 11260
1568 	 18 	 16060 	 4200
1568 	 19 	 16200 	 6740
1568 	 20 	 18740 	 9000
1568 	 21 	 16340 	 11400
1568 	 22 	 18600 	 12460
1568 	 23 	 16340 	 16200
1568 	 24 	 22340 	 1800
1568 	 25 	 21000 	 3140
1568 	 26 	 22340 	 13800
1568 	 27 	 23400 	 12460
1569 	 1 	 2560 	 6600
1569 	 2 	 6600 	 6440
1569 	 3 	 4360 	 4200
1569 	 4 	 1800 	 4040
1569 	 5 	 1960 	 1800
1569 	 6 	 1800 	 10640
1569 	 7 	 4040 	 16200
1569 	 8 	 4200 	 14560
1569 	 9 	 8840 	 11400
1569 	 10 	 6600 	 11240
1569 	 11 	 6440 	 9000
1569 	 12 	 11400 	 12440
1569 	 13 	 9160 	 16800
1569 	 14 	 6600 	 15760
1569 	 15 	 8840 	 13800
1569 	 16 	 13960 	 13800
1569 	 17 	 13800 	 11240
1569 	 18 	 16040 	 4200
1569 	 19 	 16200 	 6760
1569 	 20 	 18760 	 9000
1569 	 21 	 16360 	 11400
1569 	 22 	 18600 	 12440
1569 	 23 	 16360 	 16200
1569 	 24 	 22360 	 1800
1569 	 25 	 21000 	 3160
1569 	 26 	 22360 	 13800
1569 	 27 	 23400 	 12440
1570 	 1 	 2580 	 6600
1570 	 2 	 6600 	 6420
1570 	 3 	 4380 	 4200
1570 	 4 	 1800 	 4020
1570 	 5 	 1980 	 1800
1570 	 6 	 1800 	 10620
1570 	 7 	 4020 	 16200
1570 	 8 	 4200 	 14580
1570 	 9 	 8820 	 11400
1570 	 10 	 6600 	 11220
1570 	 11 	 6420 	 9000
1570 	 12 	 11400 	 12420
1570 	 13 	 9180 	 16800
1570 	 14 	 6600 	 15780
1570 	 15 	 8820 	 13800
1570 	 16 	 13980 	 13800
1570 	 17 	 13800 	 11220
1570 	 18 	 16020 	 4200
1570 	 19 	 16200 	 6780
1570 	 20 	 18780 	 9000
1570 	 21 	 16380 	 11400
1570 	 22 	 18600 	 12420
1570 	 23 	 16380 	 16200
1570 	 24 	 22380 	 1800
1570 	 25 	 21000 	 3180
1570 	 26 	 22380 	 13800
1570 	 27 	 23400 	 12420
1571 	 1 	 2600 	 6600
1571 	 2 	 6600 	 6400
1571 	 3 	 4400 	 4200
1571 	 4 	 1800 	 4000
1571 	 5 	 2000 	 1800
1571 	 6 	 1800 	 10600
1571 	 7 	 4000 	 16200
1571 	 8 	 4200 	 14600
1571 	 9 	 8800 	 11400
1571 	 10 	 6600 	 11200
1571 	 11 	 6400 	 9000
1571 	 12 	 11400 	 12400
1571 	 13 	 9200 	 16800
1571 	 14 	 6600 	 15800
1571 	 15 	 8800 	 13800
1571 	 16 	 14000 	 13800
1571 	 17 	 13800 	 11200
1571 	 18 	 16000 	 4200
1571 	 19 	 16200 	 6800
1571 	 20 	 18800 	 9000
1571 	 21 	 16400 	 11400
1571 	 22 	 18600 	 12400
1571 	 23 	 16400 	 16200
1571 	 24 	 22400 	 1800
1571 	 25 	 21000 	 3200
1571 	 26 	 22400 	 13800
1571 	 27 	 23400 	 12400
1572 	 1 	 2620 	 6600
1572 	 2 	 6600 	 6380
1572 	 3 	 4420 	 4200
1572 	 4 	 1800 	 3980
1572 	 5 	 2020 	 1800
1572 	 6 	 1800 	 10580
1572 	 7 	 3980 	 16200
1572 	 8 	 4200 	 14620
1572 	 9 	 8780 	 11400
1572 	 10 	 6600 	 11180
1572 	 11 	 6380 	 9000
1572 	 12 	 11400 	 12380
1572 	 13 	 9220 	 16800
1572 	 14 	 6600 	 15820
1572 	 15 	 8780 	 13800
1572 	 16 	 14020 	 13800
1572 	 17 	 13800 	 11180
1572 	 18 	 15980 	 4200
1572 	 19 	 16200 	 6820
1572 	 20 	 18820 	 9000
1572 	 21 	 16420 	 11400
1572 	 22 	 18600 	 12380
1572 	 23 	 16420 	 16200
1572 	 24 	 22420 	 1800
1572 	 25 	 21000 	 3220
1572 	 26 	 22420 	 13800
1572 	 27 	 23400 	 12380
1573 	 1 	 2640 	 6600
1573 	 2 	 6600 	 6360
1573 	 3 	 4440 	 4200
1573 	 4 	 1800 	 3960
1573 	 5 	 2040 	 1800
1573 	 6 	 1800 	 10560
1573 	 7 	 3960 	 16200
1573 	 8 	 4200 	 14640
1573 	 9 	 8760 	 11400
1573 	 10 	 6600 	 11160
1573 	 11 	 6360 	 9000
1573 	 12 	 11400 	 12360
1573 	 13 	 9240 	 16800
1573 	 14 	 6600 	 15840
1573 	 15 	 8760 	 13800
1573 	 16 	 14040 	 13800
1573 	 17 	 13800 	 11160
1573 	 18 	 15960 	 4200
1573 	 19 	 16200 	 6840
1573 	 20 	 18840 	 9000
1573 	 21 	 16440 	 11400
1573 	 22 	 18600 	 12360
1573 	 23 	 16440 	 16200
1573 	 24 	 22440 	 1800
1573 	 25 	 21000 	 3240
1573 	 26 	 22440 	 13800
1573 	 27 	 23400 	 12360
1574 	 1 	 2660 	 6600
1574 	 2 	 6600 	 6340
1574 	 3 	 4460 	 4200
1574 	 4 	 1800 	 3940
1574 	 5 	 2060 	 1800
1574 	 6 	 1800 	 10540
1574 	 7 	 3940 	 16200
1574 	 8 	 4200 	 14660
1574 	 9 	 8740 	 11400
1574 	 10 	 6600 	 11140
1574 	 11 	 6340 	 9000
1574 	 12 	 11400 	 12340
1574 	 13 	 9260 	 16800
1574 	 14 	 6600 	 15860
1574 	 15 	 8740 	 13800
1574 	 16 	 14060 	 13800
1574 	 17 	 13800 	 11140
1574 	 18 	 15940 	 4200
1574 	 19 	 16200 	 6860
1574 	 20 	 18860 	 9000
1574 	 21 	 16460 	 11400
1574 	 22 	 18600 	 12340
1574 	 23 	 16460 	 16200
1574 	 24 	 22460 	 1800
1574 	 25 	 21000 	 3260
1574 	 26 	 22460 	 13800
1574 	 27 	 23400 	 12340
1575 	 1 	 2680 	 6600
1575 	 2 	 6600 	 6320
1575 	 3 	 4480 	 4200
1575 	 4 	 1800 	 3920
1575 	 5 	 2080 	 1800
1575 	 6 	 1800 	 10520
1575 	 7 	 3920 	 16200
1575 	 8 	 4200 	 14680
1575 	 9 	 8720 	 11400
1575 	 10 	 6600 	 11120
1575 	 11 	 6320 	 9000
1575 	 12 	 11400 	 12320
1575 	 13 	 9280 	 16800
1575 	 14 	 6600 	 15880
1575 	 15 	 8720 	 13800
1575 	 16 	 14080 	 13800
1575 	 17 	 13800 	 11120
1575 	 18 	 15920 	 4200
1575 	 19 	 16200 	 6880
1575 	 20 	 18880 	 9000
1575 	 21 	 16480 	 11400
1575 	 22 	 18600 	 12320
1575 	 23 	 16480 	 16200
1575 	 24 	 22480 	 1800
1575 	 25 	 21000 	 3280
1575 	 26 	 22480 	 13800
1575 	 27 	 23400 	 12320
1576 	 1 	 2700 	 6600
1576 	 2 	 6600 	 6300
1576 	 3 	 4500 	 4200
1576 	 4 	 1800 	 3900
1576 	 5 	 2100 	 1800
1576 	 6 	 1800 	 10500
1576 	 7 	 3900 	 16200
1576 	 8 	 4200 	 14700
1576 	 9 	 8700 	 11400
1576 	 10 	 6600 	 11100
1576 	 11 	 6300 	 9000
1576 	 12 	 11400 	 12300
1576 	 13 	 9300 	 16800
1576 	 14 	 6600 	 15900
1576 	 15 	 8700 	 13800
1576 	 16 	 14100 	 13800
1576 	 17 	 13800 	 11100
1576 	 18 	 15900 	 4200
1576 	 19 	 16200 	 6900
1576 	 20 	 18900 	 9000
1576 	 21 	 16500 	 11400
1576 	 22 	 18600 	 12300
1576 	 23 	 16500 	 16200
1576 	 24 	 22500 	 1800
1576 	 25 	 21000 	 3300
1576 	 26 	 22500 	 13800
1576 	 27 	 23400 	 12300
1577 	 1 	 2720 	 6600
1577 	 2 	 6600 	 6280
1577 	 3 	 4520 	 4200
1577 	 4 	 1800 	 3880
1577 	 5 	 2120 	 1800
1577 	 6 	 1800 	 10480
1577 	 7 	 3880 	 16200
1577 	 8 	 4200 	 14720
1577 	 9 	 8680 	 11400
1577 	 10 	 6600 	 11080
1577 	 11 	 6280 	 9000
1577 	 12 	 11400 	 12280
1577 	 13 	 9320 	 16800
1577 	 14 	 6600 	 15920
1577 	 15 	 8680 	 13800
1577 	 16 	 14120 	 13800
1577 	 17 	 13800 	 11080
1577 	 18 	 15880 	 4200
1577 	 19 	 16200 	 6920
1577 	 20 	 18920 	 9000
1577 	 21 	 16520 	 11400
1577 	 22 	 18600 	 12280
1577 	 23 	 16520 	 16200
1577 	 24 	 22520 	 1800
1577 	 25 	 21000 	 3320
1577 	 26 	 22520 	 13800
1577 	 27 	 23400 	 12280
1578 	 1 	 2740 	 6600
1578 	 2 	 6600 	 6260
1578 	 3 	 4540 	 4200
1578 	 4 	 1800 	 3860
1578 	 5 	 2140 	 1800
1578 	 6 	 1800 	 10460
1578 	 7 	 3860 	 16200
1578 	 8 	 4200 	 14740
1578 	 9 	 8660 	 11400
1578 	 10 	 6600 	 11060
1578 	 11 	 6260 	 9000
1578 	 12 	 11400 	 12260
1578 	 13 	 9340 	 16800
1578 	 14 	 6600 	 15940
1578 	 15 	 8660 	 13800
1578 	 16 	 14140 	 13800
1578 	 17 	 13800 	 11060
1578 	 18 	 15860 	 4200
1578 	 19 	 16200 	 6940
1578 	 20 	 18940 	 9000
1578 	 21 	 16540 	 11400
1578 	 22 	 18600 	 12260
1578 	 23 	 16540 	 16200
1578 	 24 	 22540 	 1800
1578 	 25 	 21000 	 3340
1578 	 26 	 22540 	 13800
1578 	 27 	 23400 	 12260
1579 	 1 	 2760 	 6600
1579 	 2 	 6600 	 6240
1579 	 3 	 4560 	 4200
1579 	 4 	 1800 	 3840
1579 	 5 	 2160 	 1800
1579 	 6 	 1800 	 10440
1579 	 7 	 3840 	 16200
1579 	 8 	 4200 	 14760
1579 	 9 	 8640 	 11400
1579 	 10 	 6600 	 11040
1579 	 11 	 6240 	 9000
1579 	 12 	 11400 	 12240
1579 	 13 	 9360 	 16800
1579 	 14 	 6600 	 15960
1579 	 15 	 8640 	 13800
1579 	 16 	 14160 	 13800
1579 	 17 	 13800 	 11040
1579 	 18 	 15840 	 4200
1579 	 19 	 16200 	 6960
1579 	 20 	 18960 	 9000
1579 	 21 	 16560 	 11400
1579 	 22 	 18600 	 12240
1579 	 23 	 16560 	 16200
1579 	 24 	 22560 	 1800
1579 	 25 	 21000 	 3360
1579 	 26 	 22560 	 13800
1579 	 27 	 23400 	 12240
1580 	 1 	 2780 	 6600
1580 	 2 	 6600 	 6220
1580 	 3 	 4580 	 4200
1580 	 4 	 1800 	 3820
1580 	 5 	 2180 	 1800
1580 	 6 	 1800 	 10420
1580 	 7 	 3820 	 16200
1580 	 8 	 4200 	 14780
1580 	 9 	 8620 	 11400
1580 	 10 	 6600 	 11020
1580 	 11 	 6220 	 9000
1580 	 12 	 11400 	 12220
1580 	 13 	 9380 	 16800
1580 	 14 	 6600 	 15980
1580 	 15 	 8620 	 13800
1580 	 16 	 14180 	 13800
1580 	 17 	 13800 	 11020
1580 	 18 	 15820 	 4200
1580 	 19 	 16200 	 6980
1580 	 20 	 18980 	 9000
1580 	 21 	 16580 	 11400
1580 	 22 	 18600 	 12220
1580 	 23 	 16580 	 16200
1580 	 24 	 22580 	 1800
1580 	 25 	 21000 	 3380
1580 	 26 	 22580 	 13800
1580 	 27 	 23400 	 12220
1581 	 1 	 2800 	 6600
1581 	 2 	 6600 	 6200
1581 	 3 	 4600 	 4200
1581 	 4 	 1800 	 3800
1581 	 5 	 2200 	 1800
1581 	 6 	 1800 	 10400
1581 	 7 	 3800 	 16200
1581 	 8 	 4200 	 14800
1581 	 9 	 8600 	 11400
1581 	 10 	 6600 	 11000
1581 	 11 	 6200 	 9000
1581 	 12 	 11400 	 12200
1581 	 13 	 9400 	 16800
1581 	 14 	 6600 	 16000
1581 	 15 	 8600 	 13800
1581 	 16 	 14200 	 13800
1581 	 17 	 13800 	 11000
1581 	 18 	 15800 	 4200
1581 	 19 	 16200 	 7000
1581 	 20 	 19000 	 9000
1581 	 21 	 16600 	 11400
1581 	 22 	 18600 	 12200
1581 	 23 	 16600 	 16200
1581 	 24 	 22600 	 1800
1581 	 25 	 21000 	 3400
1581 	 26 	 22600 	 13800
1581 	 27 	 23400 	 12200
1582 	 1 	 2820 	 6600
1582 	 2 	 6600 	 6180
1582 	 3 	 4620 	 4200
1582 	 4 	 1800 	 3780
1582 	 5 	 2220 	 1800
1582 	 6 	 1800 	 10380
1582 	 7 	 3780 	 16200
1582 	 8 	 4200 	 14820
1582 	 9 	 8580 	 11400
1582 	 10 	 6600 	 10980
1582 	 11 	 6180 	 9000
1582 	 12 	 11400 	 12180
1582 	 13 	 9420 	 16800
1582 	 14 	 6600 	 16020
1582 	 15 	 8580 	 13800
1582 	 16 	 14220 	 13800
1582 	 17 	 13800 	 10980
1582 	 18 	 15780 	 4200
1582 	 19 	 16200 	 7020
1582 	 20 	 19020 	 9000
1582 	 21 	 16620 	 11400
1582 	 22 	 18600 	 12180
1582 	 23 	 16620 	 16200
1582 	 24 	 22620 	 1800
1582 	 25 	 21000 	 3420
1582 	 26 	 22620 	 13800
1582 	 27 	 23400 	 12180
1583 	 1 	 2840 	 6600
1583 	 2 	 6600 	 6160
1583 	 3 	 4640 	 4200
1583 	 4 	 1800 	 3760
1583 	 5 	 2240 	 1800
1583 	 6 	 1800 	 10360
1583 	 7 	 3760 	 16200
1583 	 8 	 4200 	 14840
1583 	 9 	 8560 	 11400
1583 	 10 	 6600 	 10960
1583 	 11 	 6160 	 9000
1583 	 12 	 11400 	 12160
1583 	 13 	 9440 	 16800
1583 	 14 	 6600 	 16040
1583 	 15 	 8560 	 13800
1583 	 16 	 14240 	 13800
1583 	 17 	 13800 	 10960
1583 	 18 	 15760 	 4200
1583 	 19 	 16200 	 7040
1583 	 20 	 19040 	 9000
1583 	 21 	 16640 	 11400
1583 	 22 	 18600 	 12160
1583 	 23 	 16640 	 16200
1583 	 24 	 22640 	 1800
1583 	 25 	 21000 	 3440
1583 	 26 	 22640 	 13800
1583 	 27 	 23400 	 12160
1584 	 1 	 2860 	 6600
1584 	 2 	 6600 	 6140
1584 	 3 	 4660 	 4200
1584 	 4 	 1800 	 3740
1584 	 5 	 2260 	 1800
1584 	 6 	 1800 	 10340
1584 	 7 	 3740 	 16200
1584 	 8 	 4200 	 14860
1584 	 9 	 8540 	 11400
1584 	 10 	 6600 	 10940
1584 	 11 	 6140 	 9000
1584 	 12 	 11400 	 12140
1584 	 13 	 9460 	 16800
1584 	 14 	 6600 	 16060
1584 	 15 	 8540 	 13800
1584 	 16 	 14260 	 13800
1584 	 17 	 13800 	 10940
1584 	 18 	 15740 	 4200
1584 	 19 	 16200 	 7060
1584 	 20 	 19060 	 9000
1584 	 21 	 16660 	 11400
1584 	 22 	 18600 	 12140
1584 	 23 	 16660 	 16200
1584 	 24 	 22660 	 1800
1584 	 25 	 21000 	 3460
1584 	 26 	 22660 	 13800
1584 	 27 	 23400 	 12140
1585 	 1 	 2880 	 6600
1585 	 2 	 6600 	 6120
1585 	 3 	 4680 	 4200
1585 	 4 	 1800 	 3720
1585 	 5 	 2280 	 1800
1585 	 6 	 1800 	 10320
1585 	 7 	 3720 	 16200
1585 	 8 	 4200 	 14880
1585 	 9 	 8520 	 11400
1585 	 10 	 6600 	 10920
1585 	 11 	 6120 	 9000
1585 	 12 	 11400 	 12120
1585 	 13 	 9480 	 16800
1585 	 14 	 6600 	 16080
1585 	 15 	 8520 	 13800
1585 	 16 	 14280 	 13800
1585 	 17 	 13800 	 10920
1585 	 18 	 15720 	 4200
1585 	 19 	 16200 	 7080
1585 	 20 	 19080 	 9000
1585 	 21 	 16680 	 11400
1585 	 22 	 18600 	 12120
1585 	 23 	 16680 	 16200
1585 	 24 	 22680 	 1800
1585 	 25 	 21000 	 3480
1585 	 26 	 22680 	 13800
1585 	 27 	 23400 	 12120
1586 	 1 	 2900 	 6600
1586 	 2 	 6600 	 6100
1586 	 3 	 4700 	 4200
1586 	 4 	 1800 	 3700
1586 	 5 	 2300 	 1800
1586 	 6 	 1800 	 10300
1586 	 7 	 3700 	 16200
1586 	 8 	 4200 	 14900
1586 	 9 	 8500 	 11400
1586 	 10 	 6600 	 10900
1586 	 11 	 6100 	 9000
1586 	 12 	 11400 	 12100
1586 	 13 	 9500 	 16800
1586 	 14 	 6600 	 16100
1586 	 15 	 8500 	 13800
1586 	 16 	 14300 	 13800
1586 	 17 	 13800 	 10900
1586 	 18 	 15700 	 4200
1586 	 19 	 16200 	 7100
1586 	 20 	 19100 	 9000
1586 	 21 	 16700 	 11400
1586 	 22 	 18600 	 12100
1586 	 23 	 16700 	 16200
1586 	 24 	 22700 	 1800
1586 	 25 	 21000 	 3500
1586 	 26 	 22700 	 13800
1586 	 27 	 23400 	 12100
1587 	 1 	 2920 	 6600
1587 	 2 	 6600 	 6080
1587 	 3 	 4720 	 4200
1587 	 4 	 1800 	 3680
1587 	 5 	 2320 	 1800
1587 	 6 	 1800 	 10280
1587 	 7 	 3680 	 16200
1587 	 8 	 4200 	 14920
1587 	 9 	 8480 	 11400
1587 	 10 	 6600 	 10880
1587 	 11 	 6080 	 9000
1587 	 12 	 11400 	 12080
1587 	 13 	 9520 	 16800
1587 	 14 	 6600 	 16120
1587 	 15 	 8480 	 13800
1587 	 16 	 14320 	 13800
1587 	 17 	 13800 	 10880
1587 	 18 	 15680 	 4200
1587 	 19 	 16200 	 7120
1587 	 20 	 19120 	 9000
1587 	 21 	 16720 	 11400
1587 	 22 	 18600 	 12080
1587 	 23 	 16720 	 16200
1587 	 24 	 22720 	 1800
1587 	 25 	 21000 	 3520
1587 	 26 	 22720 	 13800
1587 	 27 	 23400 	 12080
1588 	 1 	 2940 	 6600
1588 	 2 	 6600 	 6060
1588 	 3 	 4740 	 4200
1588 	 4 	 1800 	 3660
1588 	 5 	 2340 	 1800
1588 	 6 	 1800 	 10260
1588 	 7 	 3660 	 16200
1588 	 8 	 4200 	 14940
1588 	 9 	 8460 	 11400
1588 	 10 	 6600 	 10860
1588 	 11 	 6060 	 9000
1588 	 12 	 11400 	 12060
1588 	 13 	 9540 	 16800
1588 	 14 	 6600 	 16140
1588 	 15 	 8460 	 13800
1588 	 16 	 14340 	 13800
1588 	 17 	 13800 	 10860
1588 	 18 	 15660 	 4200
1588 	 19 	 16200 	 7140
1588 	 20 	 19140 	 9000
1588 	 21 	 16740 	 11400
1588 	 22 	 18600 	 12060
1588 	 23 	 16740 	 16200
1588 	 24 	 22740 	 1800
1588 	 25 	 21000 	 3540
1588 	 26 	 22740 	 13800
1588 	 27 	 23400 	 12060
1589 	 1 	 2960 	 6600
1589 	 2 	 6600 	 6040
1589 	 3 	 4760 	 4200
1589 	 4 	 1800 	 3640
1589 	 5 	 2360 	 1800
1589 	 6 	 1800 	 10240
1589 	 7 	 3640 	 16200
1589 	 8 	 4200 	 14960
1589 	 9 	 8440 	 11400
1589 	 10 	 6600 	 10840
1589 	 11 	 6040 	 9000
1589 	 12 	 11400 	 12040
1589 	 13 	 9560 	 16800
1589 	 14 	 6600 	 16160
1589 	 15 	 8440 	 13800
1589 	 16 	 14360 	 13800
1589 	 17 	 13800 	 10840
1589 	 18 	 15640 	 4200
1589 	 19 	 16200 	 7160
1589 	 20 	 19160 	 9000
1589 	 21 	 16760 	 11400
1589 	 22 	 18600 	 12040
1589 	 23 	 16760 	 16200
1589 	 24 	 22760 	 1800
1589 	 25 	 21000 	 3560
1589 	 26 	 22760 	 13800
1589 	 27 	 23400 	 12040
1590 	 1 	 2980 	 6600
1590 	 2 	 6600 	 6020
1590 	 3 	 4780 	 4200
1590 	 4 	 1800 	 3620
1590 	 5 	 2380 	 1800
1590 	 6 	 1800 	 10220
1590 	 7 	 3620 	 16200
1590 	 8 	 4200 	 14980
1590 	 9 	 8420 	 11400
1590 	 10 	 6600 	 10820
1590 	 11 	 6020 	 9000
1590 	 12 	 11400 	 12020
1590 	 13 	 9580 	 16800
1590 	 14 	 6600 	 16180
1590 	 15 	 8420 	 13800
1590 	 16 	 14380 	 13800
1590 	 17 	 13800 	 10820
1590 	 18 	 15620 	 4200
1590 	 19 	 16200 	 7180
1590 	 20 	 19180 	 9000
1590 	 21 	 16780 	 11400
1590 	 22 	 18600 	 12020
1590 	 23 	 16780 	 16200
1590 	 24 	 22780 	 1800
1590 	 25 	 21000 	 3580
1590 	 26 	 22780 	 13800
1590 	 27 	 23400 	 12020
1591 	 1 	 3000 	 6600
1591 	 2 	 6600 	 6000
1591 	 3 	 4800 	 4200
1591 	 4 	 1800 	 3600
1591 	 5 	 2400 	 1800
1591 	 6 	 1800 	 10200
1591 	 7 	 3600 	 16200
1591 	 8 	 4200 	 15000
1591 	 9 	 8400 	 11400
1591 	 10 	 6600 	 10800
1591 	 11 	 6000 	 9000
1591 	 12 	 11400 	 12000
1591 	 13 	 9600 	 16800
1591 	 14 	 6600 	 16200
1591 	 15 	 8400 	 13800
1591 	 16 	 14400 	 13800
1591 	 17 	 13800 	 10800
1591 	 18 	 15600 	 4200
1591 	 19 	 16200 	 7200
1591 	 20 	 19200 	 9000
1591 	 21 	 16800 	 11400
1591 	 22 	 18600 	 12000
1591 	 23 	 16800 	 16200
1591 	 24 	 22800 	 1800
1591 	 25 	 21000 	 3600
1591 	 26 	 22800 	 13800
1591 	 27 	 23400 	 12000
1592 	 1 	 3020 	 6600
1592 	 2 	 6600 	 5980
1592 	 3 	 4820 	 4200
1592 	 4 	 1800 	 3580
1592 	 5 	 2420 	 1800
1592 	 6 	 1800 	 10180
1592 	 7 	 3580 	 16200
1592 	 8 	 4200 	 15020
1592 	 9 	 8380 	 11400
1592 	 10 	 6600 	 10780
1592 	 11 	 5980 	 9000
1592 	 12 	 11400 	 11980
1592 	 13 	 9620 	 16800
1592 	 14 	 6600 	 16220
1592 	 15 	 8380 	 13800
1592 	 16 	 14420 	 13800
1592 	 17 	 13800 	 10780
1592 	 18 	 15580 	 4200
1592 	 19 	 16200 	 7220
1592 	 20 	 19220 	 9000
1592 	 21 	 16820 	 11400
1592 	 22 	 18600 	 11980
1592 	 23 	 16820 	 16200
1592 	 24 	 22820 	 1800
1592 	 25 	 21000 	 3620
1592 	 26 	 22820 	 13800
1592 	 27 	 23400 	 11980
1593 	 1 	 3040 	 6600
1593 	 2 	 6600 	 5960
1593 	 3 	 4840 	 4200
1593 	 4 	 1800 	 3560
1593 	 5 	 2440 	 1800
1593 	 6 	 1800 	 10160
1593 	 7 	 3560 	 16200
1593 	 8 	 4200 	 15040
1593 	 9 	 8360 	 11400
1593 	 10 	 6600 	 10760
1593 	 11 	 5960 	 9000
1593 	 12 	 11400 	 11960
1593 	 13 	 9640 	 16800
1593 	 14 	 6600 	 16240
1593 	 15 	 8360 	 13800
1593 	 16 	 14440 	 13800
1593 	 17 	 13800 	 10760
1593 	 18 	 15560 	 4200
1593 	 19 	 16200 	 7240
1593 	 20 	 19240 	 9000
1593 	 21 	 16840 	 11400
1593 	 22 	 18600 	 11960
1593 	 23 	 16840 	 16200
1593 	 24 	 22840 	 1800
1593 	 25 	 21000 	 3640
1593 	 26 	 22840 	 13800
1593 	 27 	 23400 	 11960
1594 	 1 	 3060 	 6600
1594 	 2 	 6600 	 5940
1594 	 3 	 4860 	 4200
1594 	 4 	 1800 	 3540
1594 	 5 	 2460 	 1800
1594 	 6 	 1800 	 10140
1594 	 7 	 3540 	 16200
1594 	 8 	 4200 	 15060
1594 	 9 	 8340 	 11400
1594 	 10 	 6600 	 10740
1594 	 11 	 5940 	 9000
1594 	 12 	 11400 	 11940
1594 	 13 	 9660 	 16800
1594 	 14 	 6600 	 16260
1594 	 15 	 8340 	 13800
1594 	 16 	 14460 	 13800
1594 	 17 	 13800 	 10740
1594 	 18 	 15540 	 4200
1594 	 19 	 16200 	 7260
1594 	 20 	 19260 	 9000
1594 	 21 	 16860 	 11400
1594 	 22 	 18600 	 11940
1594 	 23 	 16860 	 16200
1594 	 24 	 22860 	 1800
1594 	 25 	 21000 	 3660
1594 	 26 	 22860 	 13800
1594 	 27 	 23400 	 11940
1595 	 1 	 3080 	 6600
1595 	 2 	 6600 	 5920
1595 	 3 	 4880 	 4200
1595 	 4 	 1800 	 3520
1595 	 5 	 2480 	 1800
1595 	 6 	 1800 	 10120
1595 	 7 	 3520 	 16200
1595 	 8 	 4200 	 15080
1595 	 9 	 8320 	 11400
1595 	 10 	 6600 	 10720
1595 	 11 	 5920 	 9000
1595 	 12 	 11400 	 11920
1595 	 13 	 9680 	 16800
1595 	 14 	 6600 	 16280
1595 	 15 	 8320 	 13800
1595 	 16 	 14480 	 13800
1595 	 17 	 13800 	 10720
1595 	 18 	 15520 	 4200
1595 	 19 	 16200 	 7280
1595 	 20 	 19280 	 9000
1595 	 21 	 16880 	 11400
1595 	 22 	 18600 	 11920
1595 	 23 	 16880 	 16200
1595 	 24 	 22880 	 1800
1595 	 25 	 21000 	 3680
